Pos,Com,MSE,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,mse_1
0,2,3,0,0,0,13.338107,8.119279,0,0,0,0,0,0,0,0.6413071,18.90007,15.2354355,10.465156,7.568041,13.555088,0,0,0,0,0,35.57831,41.410076,0.88262385,8.097792,37.020443,20.203693,2.0963,0,0,0,0,0,0,4.242842,31.143654,26.691593,0,0,0,0,0,0,0,0,9.275948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35570937,0,7.4471436,3.5512097,0,0,0,0,0.0637781,3.2392535,6.138571,7.825982,17.435188,23.51295,5.598487,2.7206738,0,0,0,0,0,13.187162,34.68498,21.180883,3.756118,9.29489,4.2884235,0,0,0,0,0.6355535,4.4907765,0,4.8768206,4.7289777,0,5.6051235,0,0,0,12.590443,14.644214,18.384035,28.4068,0,0,17.850475,0,0,0,7.5615234,15.489299,21.865232,30.29243,8.257629,0,3.6489444,0,0,0,7.7401137,20.384815,34.168804,33.16404,16.263454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22965387,0,2.126131,7.373191,5.922201,0.6083255,0,0,0.4427225,1217.170599
0,2,5,0,0,0,0.84014255,1.1150537,0,0,0,0,0,0,0,0,5.361708,3.9795299,0,0,0,0,0,0,0,0,13.901321,21.665298,0.18094102,3.3334217,0,0,0,0,0,1.628348,15.937378,22.993866,0,0,0,0,0,0,0,0,9.812203,5.163721,0,0,0,0,0,0,0,0,6.9320064,0,0,0,0,0,0,0,0,0,11.038115,6.9362726,0,0,0,0,0,7.456403,1.363598,0,20.887104,27.432596,40.140663,21.013226,4.8448443,0,0,0,0,0,23.164326,56.676502,62.351795,31.038765,11.415299,0,0,0,0,0,0,8.361973,0,0,0,0,0,0,0,0,3.4321678,0,0,0,0,0,0,0,0,1.8105685,14.939921,16.745178,22.332628,7.3416634,0,0,0,0,2.300998,6.2401743,11.989742,25.637705,23.55881,18.805355,5.656027,0,0,0,0,0,0,0.8790305,0,0,0,0,0,0,0,0,0,18.417767,0,0,0,0,0,0,0,0,0.1834386,11.233983,2.0323763,0,1.287943,2.6903138,0.6594748,1400.814143
0,4,1,0,0,0,0,0,0,0,4.2337832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.201291,9.065297,0,0,0,0,0,0,0,0,3.542198,19.072788,7.7518506,0,0,0,0,0,0,0,0,0,0.5815576,3.3904417,0,0,0,0,0,9.035041,7.7403626,0,1.0600908,3.089938,0,0,0,0,0,8.550174,9.073304,6.5644298,6.7900624,0,0,0,0,0,0,20.318024,20.139297,10.568242,3.6547296,7.8930206,1.4651289,0,0,0,0,0,0,0,0,0,0.101130426,0,0,0,0,0,0,0,0.063561015,0,0.77298063,3.6489856,1.6606038,0.027718335,0,9.393132,7.804723,9.0821495,13.370696,13.041423,0,1.5035558,3.4774525,0,0.58260065,17.668018,25.175304,16.108974,29.801708,32.136917,19.558254,0.43355817,2.3270981,0,0,0,0,13.379041,1.2221656,4.561776,0,0,1.0984502,6.5080776,0,0,0,29.877434,28.463146,8.052647,0,0,0,0,0,2.38809,2.2796803,14.839793,0,0,0,0,0,1036.362665
0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.151524,0,0,0,0,0,0,0,0,3.2635653,1.1299434,0,0,2.3981822,17.07494,2.2380822,0,0,0.964982,3.9901583,0.9286559,0,0,7.3363824,14.121323,0,0,0,0,0.015201002,4.343821,0,0,0,3.4106786,1.205894,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2952943,0,0.54570705,0,0,0.4808513,0,0,0,5.8262362,16.945461,7.377191,10.616704,13.650506,3.4567533,0,0,4.378508,8.813135,8.015456,22.102905,16.689638,13.690676,13.18605,9.526351,0,0,0,0,0,4.0276847,3.0493193,0,1.2303474,6.521873,0,0,0,0,0,5.874989,16.672216,12.275279,7.1351724,0.8582436,1.40253,0.05799997,3.3138669,0,0.98205405,11.13584,13.587233,14.281316,10.958098,0,0,0,0,0,5.234632,19.994137,24.169155,17.13502,15.646355,8.726276,0,0,0,0,0,0,4.873265,0,0,0,0,1.3135555,0,0,5.761489,19.133415,24.999548,11.166095,0,0,0,0,0,0,1.7048409,7.159805,18.260933,0,0,0,0,0,1099.016452
0,2,5,0,0,0,11.754807,8.276669,0,0,0,0,0,0,0.117920935,0.4587556,5.346869,4.958524,2.0270786,0,9.813187,0,0,0,0,0,13.3727045,18.536999,4.625345,13.535634,31.015076,23.49878,4.343674,0,0,0,0,5.9775476,0,3.9243503,4.8809304,3.338367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51924664,0,0,0,2.2424116,3.1432886,0,0,0,0,0.023862597,0,9.261821,18.385094,33.25427,28.956585,16.04432,0,0,0,0,0,9.153194,28.812374,37.180717,36.130535,30.052622,3.2679513,0,0,0,0,0,0,0,1.2843071,0.5931857,0,0,0,0,0,0,0,0,0,0,0,0.16476494,0,0,0,11.281763,19.470692,14.412358,4.6405044,0,0,0,0,0,3.7361617,12.812722,22.499184,14.995937,12.566796,4.5446296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83135,6.0113144,0,0,1.0371629,0,0,1395.528994
0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8036816,12.044229,0,4.5881505,0,0,0,0,0,0,0,0,1.5519485,4.0635056,3.8397677,0,0,0,0,8.835374,7.5916505,2.5028596,7.463803,2.4666831,1.9591186,0,1.5414257,0,0,3.1185105,4.8837266,6.2710843,13.556075,3.492802,2.9916832,0,0,0,2.4251614,0,0,0,0,0,0.5833318,0,0,0,0,0,0,0,0,9.810849,2.4682996,0,0,0,0,0,18.638046,12.56206,14.507902,21.1162,8.135566,0,0,0,0,0,5.6658387,28.914192,42.640858,37.117405,32.65815,7.479658,1.0338974,0.3018182,0,0,1.9380271,2.4871798,0,0,1.679187,0,0,0,0,0,0.74014133,18.695534,15.093158,0,0,0,0,0,0,0,11.023806,17.578396,12.86787,5.4751644,0,0,0,0,0,1.8586085,13.987603,27.55999,25.118729,11.735688,1.7416472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.068902,0,0,0,0,0,0,0,0,0,0,0,4.394143,2.5560439,0,0,0,1081.379754
0,4,3,0,0,0,0,0,0,0.08558205,0,0,0,0,0,0,0,0.6006916,0,0,0,0,0,0,0,0.68798536,17.715736,0.9085074,0,0,0,1.2591636,0,0,0,0,0,0,1.6706574,0,3.4708388,0.979145,0,0,0,0,0,1.998544,1.9279017,0.750056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2398036,0,0,0,0,0,0,0,0,2.8847282,8.808086,6.014733,8.298015,8.810642,2.6546953,0,0,0,0,1.311476,5.002421,7.6513934,11.800041,19.210945,12.588742,0,0.28983292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62901956,2.978792,7.158483,0,0,0,0,0,3.8143559,6.7673054,9.614146,8.069098,5.1011777,0,0,0,0,0,3.40726,18.171078,23.25487,28.826458,14.569568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0893102,0,0,0,0,0,1124.465855
0,2,5,0,0,2.6784697,24.547934,16.668846,2.7710316,2.3054008,0,0,0,2.4720323,5.353504,3.236616,11.044133,9.9402,0,0,0,0,0,0.46601748,4.375328,5.499489,29.239048,44.133076,0,0,0,0,0,0,0,0,2.724346,16.81384,0,0,4.772319,0.8175855,0,0,0,0,0.4635446,0,7.1240377,21.348866,7.5325527,0,0,0,0,0,0,0,0,8.216329,8.046567,0,0,0,0,0,5.1469564,0,0,16.341827,6.0680323,0,0,19.547367,7.6369762,0,18.832499,23.80147,23.787605,20.98705,18.133987,0.7546944,0,9.160354,7.311945,2.2975514,13.534559,28.628962,33.225803,27.35201,23.811031,4.2768226,0,0,1.7280607,13.335129,0.06095385,0,0,0,0,0,0,0,0,0,1.9660636,0,7.019848,13.460685,0,0,0,0,0,0,12.524323,11.410665,11.6429825,10.098996,0.8095108,0,0,0,0,15.017141,9.7834425,6.921417,6.7958245,4.8487635,1.2409037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8639585,0.2357055,2.2611556,3.0457373,0,0,0,0,0,0,0,2.8181515,1.6185218,3.5752122,0,0.8097332,1377.544241
0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.466605,0,0,0,0,0,0,0,0,0,1.3569517,0,0,0,0,0,0,0,0.5248089,7.9865146,7.6627707,2.335773,4.8217716,2.6805975,0,5.1148496,0,0,0,13.4075365,19.592169,12.637513,0,2.6240332,1.3374915,0.8602399,0,1.5715902,1.026737,0,0,0.98955005,5.711675,13.612492,0,0,0,0,0,0.72287756,0,3.890893,11.087392,5.745019,0,0,0,0,0,10.299842,11.273195,2.9058616,1.9147785,1.6775799,0,0,2.1542847,5.4298983,4.9466186,16.012571,25.481121,21.674667,21.628685,18.489056,0.8115509,0,0,0,0,2.4429963,0.60533243,0,6.3287463,0.27733213,0,0,0,0,0,0.36607516,0,8.947482,20.27494,2.6286764,0,0,4.8851314,4.019566,17.923996,19.22963,15.274111,14.50431,9.443855,0,0,0,0,2.897878,21.699718,32.544147,36.747536,35.668896,15.036349,0,0,0,0,0,0,0,2.8985362,1.2335086,0,0,0,0,0,0,0,0.7331237,1.6229565,0.6640424,3.0520833,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.343736
0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8217626,12.257989,0,0.3071956,0,0,0,0,0,0,0,0,7.827373,18.209078,0.7502745,0,0,0,0,4.9603076,10.414372,6.189944,0,3.5680013,5.992768,0,0,0,0,0.904237,13.711843,13.907378,7.9113483,0.71169996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38088453,0,0,0,0,0,0,0,0,0,0,0,0,13.517227,13.605348,5.3426394,10.304545,4.8065467,0,0,0,0,0,4.5907226,27.712091,28.265457,18.260506,13.078658,0,0,0,0,0,7.6445312,5.1740775,0,0,0,0,0,0,0,0,3.1328967,16.064209,10.737098,0,0,0,0,0,0,7.121044,16.83058,12.1512,13.31161,11.295755,0,0,0,0,0,20.279518,21.856686,23.78547,24.307486,21.772232,10.387016,0,0,0,0,0,0.678522,4.5239444,0,0,0,0,0,0,0,0,1.5784817,20.304398,13.905048,0,0,0,0,0.43928146,0,0.26400986,1.0942664,7.867472,0,0,0,0,0,1107.453731
0,2,4,0,0,0,4.2761226,8.909682,0,0,0,0,0,0,0.8801855,0,0,0,0,0,0,0,0,0,0,0,6.1925793,7.8220177,0,6.1624613,8.9993105,15.667203,2.4975667,0,0,0,14.214568,18.879396,0,0,0,4.628832,0,0,0,0,11.78406,9.949008,2.133374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1896245,0,0,0,0,4.095935,0,0,0,0,3.986456,4.186946,13.556487,13.334218,31.373463,23.283836,6.7000904,0,0,0,0,0,24.897743,50.28613,37.35918,23.524788,4.368562,0,0,0,0,0,8.442491,18.325134,0,0,0,0,4.777904,0,0,0,18.704197,21.612637,0,0,0,13.38309,1.808197,0,0,4.0649137,28.650852,23.627378,20.686646,8.463139,0,0,0,0,4.507426,22.480694,25.191154,12.832494,11.069798,4.1718874,0,0,0,0,0,0,0,0,1.7092887,2.7927046,1.8990964,0,0,0,0,0,0,12.725242,0,6.549997,9.645539,0,0,0,0.22696757,0,0.8598378,7.4941835,0,0,3.3519402,0.54235303,0.53520656,1329.117482
0,2,5,0,0,0,5.030424,3.275185,0,0,0,0,0,0,0,0,0,0,2.1577315,13.122886,7.6847076,0,0,0,0,0,13.945461,9.195302,0,18.60984,22.610744,6.8083277,0,0,0,0,12.022122,6.4356937,0,0,2.5959783,8.433911,0,0,0,0,16.531761,3.2865968,0,0,0,0,0,0,0,0,14.380864,5.183114,0,0,0,0,0,0,4.918712,0.40659976,17.197517,6.547631,0,0,0,0,0,0,0,2.7185652,10.834039,11.939152,24.505024,13.892918,1.0217501,0,0,0,0,0,15.688575,32.721584,31.904892,29.407251,23.69616,9.275355,0,0,0,0,0.84187776,4.9192977,0,0,0,0,0,0,0,0,2.201981,0,0,0,0,0,0,0,0,0,23.250294,23.889584,19.198496,18.977472,2.3003898,0,0,0,0,0.2592573,19.574116,18.971214,12.382792,17.149158,3.3969371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41364,13.226274,0,0,0,0,0,0,0,0,0.6824412,5.833964,0,0,0,2.494143,0,1368.608341
0,2,4,0,0,0,3.0297685,0,0,0,0.24974337,0,0,0,1.5473315,0,10.173837,6.260272,2.0997796,1.4108316,0.3117665,0,0,0,0,0,12.123292,9.579679,0,0,5.991109,8.981814,2.8912992,0,0,0,0,0,0,2.8242848,20.395092,18.118233,3.0836709,0,0,0,0,0,0,8.667224,14.952357,4.2027955,0,0,0,0,0,0,0,1.35224,4.7130065,0,0,0,0,0,0,0,0,7.3004475,8.972812,0,0,0,0,2.058946,11.517112,18.419682,36.55552,26.19091,18.32241,1.369127,0,0,0,0,13.289069,29.374302,55.0992,44.61331,23.643679,11.646874,0,0,0,7.689823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3273058,0,0,11.189506,13.914804,14.138886,4.222024,0,0,0,0,0,0,6.8892984,17.90696,15.555039,1.3100735,0,0,0,0,0,0,0,0,6.048886,7.234221,5.3847256,0,0,0,0,0,0,16.394754,0,3.528751,15.267878,0,0,0,0,0,0.43303475,7.079515,0,0,8.320078,5.5400925,0,1282.790151
0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045295,2.6242812,0,0,0,0,0,0,0,0,3.7082136,0,0,1.9324439,0,0,0,0,0,0,0,1.7925498,2.9717624,3.175647,2.6744645,0,2.4932764,0,0,0,0,0,0,0.8757227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9844258,4.294344,4.594283,3.7917478,1.0623646,0,0,0,0,0,0,4.13665,8.077345,4.880486,6.022539,1.2448206,0,0,0,0,0,6.2779803,17.064802,14.589329,11.483832,9.291837,0,0,0,0,0,2.320212,3.2077928,0,0,0,0,0,0,0,0,0,9.641126,4.0535607,0,0,0,0,0,0,0,3.6462033,10.981509,1.9253619,0,0,0,0,0,0,0,10.439118,15.773548,17.522718,7.126201,0,0,0,0,0,0,0,0.73280114,0,0,0,0,0,0,0,0,0,0,0,4.2322145,0,0,0,0,0,0,0,0,0,2.5602114,0,0,0,1055.512098
0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.013747,0,0,0,0,0,0,0,0.38959086,13.353438,0,1.3068204,7.2965,0,0,0,0,0,0.21968865,1.2654102,0,0.541333,1.7067332,0.83963907,0,0.23377147,0,0,1.8275805,1.8180444,2.6927395,2.8156235,0.6121147,0,0,0,0,0,0,0,0,0,0,1.943908,0,0,0,0,0,0,0,3.3960764,1.2505465,0,0,0,0,0,0,13.381944,11.53485,7.876254,8.569073,6.9738784,0,0,0,0,0,8.590347,16.614273,11.946769,10.2132635,11.730078,5.2333984,0.6397311,0,0,0,0,0,0,2.695854,11.605139,4.1990514,0,0,0,0,0,1.489409,0,0,0,0.5725814,2.8612144,0,0,12.243361,14.834646,8.883904,1.1061847,0,0,0,1.4512084,0,0,16.637932,24.592648,15.088037,13.668923,4.3617578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.551782,8.128324,0,0,0,0,0,0,0,0,0,4.704863,12.879604,0,0,0,0,0,1115.068466
0,2,4,0,0,0,9.762063,0,0,0,0,0.19085413,0,0,0,1.0950501,4.405153,0,0,3.5632715,0.24155036,0,0,0,0,1.1796095,0,0,0,1.4139326,0,0,0,0,0,0,3.8193827,10.1890745,0,0,3.7856169,2.3881629,0,0,0,0,0,0.988867,0,4.1684856,2.5229354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.168991,4.4736342,0,0,0,0,0,0,1.9211718,3.5340319,7.0528927,18.127476,29.76149,17.173698,5.438981,0,0,0,0,0,3.8847008,34.322987,33.504776,16.38972,6.8243103,0,0,0,0,0,0,6.127222,0,0,0,0,0,0,0,0,6.45971,6.3437138,7.7031393,10.739869,0,0,2.1210747,0,0,2.6005476,17.77269,18.270811,13.247132,6.302923,0,1.8118811,3.6378982,0,0,22.987661,21.595474,22.052282,10.543838,2.4956656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22817475,0,0,0,0,0,0,0,0,0,3.392028,0,0,1.5985562,0.23005554,0,1355.215062
0,2,3,0,0,1.4524399,14.214423,2.835496,0,1.3697667,0.5525225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.370151,1.0874792,0,0,0,0,13.723109,13.7406,0,0,4.5454617,6.20246,0,0,0,0,17.462082,4.2436514,0,0,0,0,0,0,0,0,2.6960084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6007185,7.651724,19.794668,15.186405,5.298339,0,0,0,0,0,3.971201,17.062117,19.79433,24.686485,32.1477,6.3302536,0,0,0,1.576661,1.0467834,3.7703495,0,2.7002964,8.467879,0,0,0,0,0,7.29539,5.1335526,1.1433148,11.2479315,0,0,0,0,0,0,25.743015,27.524647,14.752702,8.152949,6.1243763,0,1.1183358,0,9.184488,15.157354,21.820549,24.732481,12.1594515,1.7004457,2.316033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.539098,0,0,2.6711953,0,0,0,0,0,0,4.244152,0,0,3.0632524,0.10405809,1.0780354,1194.615712
0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1269729,0,0,3.1118224,5.1470675,0,0,0,9.485329,10.561368,25.302563,0.7520411,0,0,7.1608453,15.88601,6.2896185,0,0,0,0,0,4.856749,0,0,0,0.50143176,0,0,0,0,0,7.5216613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1960763,1.1722081,0,0,3.3110566,0,0,0,0,0,5.3705893,15.666212,10.574569,15.196404,17.986967,5.5821614,0,0,0,0,2.3621542,10.635879,28.053555,38.255844,28.83599,22.378883,9.605645,0.47027236,0,0,0,0,0,0,6.0687866,8.699581,0,0,0,0,0,0,8.7647915,14.130567,16.236153,0,0,0,0,0,0,8.112554,18.18464,12.806939,7.17485,0,0,0,0,0,6.9235644,14.450242,33.673195,29.005453,16.0534,3.8705232,0,0,0,0,0,0,9.768641,1.3223369,0,0,0,0,0,0,0,0,8.755999,7.22152,0,0,0,0,0,0,0,0,0,1.3485508,1.2066243,0,0,0,1074.08222
0,4,2,0,0,0,0,0.91867465,0,0,0,0,0,0,0,0,1.7825234,20.66299,0,0,0,0,0,0,0,0,4.475783,3.4132729,0,0,0,0,0,0,0,0,0,0,1.2325447,0,0,0,0.9451186,0,0,0,0,0,0,0,0,0,0,0,1.8827193,0,0,0.068529755,0,0,0.7526228,0,0,0,0,0,0,0,0,3.8833864,0,0,0,0,0,0,10.053941,7.2455373,4.782935,5.848115,0,0,0,0,0,1.1071029,9.129059,10.542094,5.789026,11.148201,8.432882,2.2065744,0,1.012243,0,0,0,0,0,0,0.20156622,0.21069717,0,0,0,0,1.6545362,5.544053,5.58752,2.7984722,2.1136754,5.016393,6.574595,0,2.4034436,18.226402,11.622279,5.4518504,10.011511,11.998113,0.21690592,2.0065236,9.069556,0,5.3932023,19.174976,14.924454,0,11.637027,25.796871,13.219243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094491,11.606664,4.768141,0,0,0,0,0,0,0,0,0,3.4712408,0,0,0,0,0,1114.603222
0,2,4,0,0,5.3292227,3.9044428,0,0,0,0,0,0,0,3.2444263,2.209752,0,0,0,0,1.9787077,0,0,0,9.95995,5.3885417,1.2803199,0,0,2.82662,0,1.3373954,1.050727,0,0,0,0,8.933117,0,0,0,0.30727524,0.07195097,0,0,0,0,0,1.783433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7824649,4.3591967,0,0,0,0,0,0,0,0.9840805,12.336181,18.304522,26.30782,24.080023,25.037628,0.39989933,0,0,0,0,14.957085,22.98653,35.361633,43.421368,40.2872,3.2471318,0,0,0,0.38233823,0,0,0,1.7155403,1.9285907,0,0,0,0,0,6.3587694,0,0,0,0,0,0,0,0,0,14.810428,15.259482,22.923244,21.842241,2.5914922,0,0,0,0,10.088198,11.794845,12.079076,18.10344,23.801338,12.123524,0,0,0,0,0,0,1.2147727,0,0,0,0,0,0,0,0,0,13.290923,0,0,0,0,0,0.0935878,0.15169187,0,0.295155,7.306767,5.0342617,0,1.1602364,1.5474143,0,1336.985661
0,2,5,0,0,1.9004947,16.734068,5.8621716,0,0,0,0,0,0,0,0,0,0,0,4.8861547,6.417452,0,0.34170622,0,0,0,2.0330594,0,0.778472,19.802195,19.830318,13.451549,2.1887517,0,0,0.4583101,17.320238,11.561395,0,0,8.379065,10.632882,0.30450922,0,0,0,18.29114,7.498444,0,0,0,0,0,0,0,0,5.3633037,3.6378872,0,0,0,0,0,0.67339694,0.91142005,0,2.306315,0,0,0,0,0,0,19.962763,10.613257,7.368334,13.118733,13.318374,28.600151,20.365444,11.642737,0,0,3.4072855,0.78141505,0,21.89874,37.669857,35.61352,32.804737,16.68975,0.3698506,0.9883594,0,0,0,4.629912,13.572964,0,0,0,0,0,0,0,0,15.114948,18.44432,1.2363633,0,0,0,0,0,0,0.5152615,16.509827,21.050694,20.53452,9.439677,0,0,0,0,0,0,14.142673,15.833999,6.2579665,0,0,0,0,0,0,0,0,0,0,6.1150117,3.8287473,0,0,0,0,0,0,0,0,0.30377012,13.972575,0,0,0,0,0,0.9245223,3.0433912,0,0,9.963719,1.2758747,0,1413.621907
0,2,4,0,0,8.33998,1.0213078,0,2.0807753,10.537352,2.6207442,0,0,0,0,2.0042312,0,0,0,2.149101,0,0,0,0,0,0,0,0,0,0,0,3.8917413,0,2.6198516,3.4966347,0,0,0,0,6.285696,15.462583,9.114206,2.321137,0,0.22949642,0,7.0660934,0,0,26.633888,13.383679,2.1300342,4.28356,0,0,0,21.050789,17.441525,0,0,0,0,0,0,0,0,20.106148,14.217629,0,0,0,0.26613256,0,0,0,0.9273557,9.654843,21.014614,34.787964,22.619902,13.823499,0.8766931,0,0,0,0,2.1673675,32.497974,47.89743,35.458385,20.569698,8.04026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436871,0,0,0,0,0,0,0,0,17.56055,26.383692,15.624963,0,0,0,0,0,0.05801868,10.725363,23.841873,31.958263,8.960949,0,0,0,0,0,0,0,0,0,0,0.46225065,0,0,0,0,0,0,0,6.379942,0,0,3.5646756,0,0,0,0,0,0.5780316,5.6466956,0,0,4.3401375,0.31547603,0,1312.046272
0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8887754,3.6751883,0,8.56718,6.5924716,0,0,0,0,0,0,1.4434631,0,0,0.32492325,8.53866,1.5382397,0,0,0.86614674,8.312668,12.309688,7.0302606,5.022022,7.5892806,4.5223594,0,0,0,0,10.512582,13.236161,6.4475865,3.014549,0,0,0,0,0,0,0,0,0,6.66159,5.3076687,0,0,0,0,6.451859,10.520143,0.04002148,3.806903,6.0430813,3.5065558,0,0,0,1.5488458,7.362209,14.378123,7.6672044,7.4594116,9.2412615,5.0689588,0,0,0,10.096545,13.763333,19.42672,17.498018,22.533176,20.974504,15.889863,1.5821297,0,0,0,0,6.4008145,6.500994,0,0,0,0,0,0,0,0,8.633888,14.383529,9.688228,0,0,0,0,0,0,1.0690017,8.152659,10.930194,4.079285,0,0,0,0,0,0,10.094397,17.997566,18.284912,13.3917055,7.2153945,2.223524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25885123,0,0,0,1068.216229
0,2,4,0,0,0,0,4.9429574,1.2581365,0,0,0,0,0,0,0,0,0,0,2.0338855,7.201128,0,0,0,0,0,13.663224,8.19341,0,10.467563,26.384493,15.939334,0,0,0,0,7.1247473,7.5995493,0,5.442401,18.9123,11.241565,0,0,0,0,7.678751,0,0,6.036348,1.3610585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.012678,1.205853,4.9831715,12.095256,15.967118,29.571238,25.869322,11.894385,0,0,0,0,0,14.416475,29.9665,33.028812,35.397884,34.949036,5.7769985,0,0,0,0,2.4965482,2.4490256,0,4.660722,4.217984,0,0,0,0,0,14.4189005,7.081297,2.01454,11.294015,0,0,0,0,0,0,13.722301,19.63165,5.0540247,2.1567476,0,0,0,0,0,1.0296887,7.649841,8.958923,5.348235,0,0,0,0,0,0,0,0,0,0,1.1396431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1961783,1.8294498,0,0,0,0,0,1284.59376
0,2,4,0,0,9.765174,5.432049,0,0,0,0,0,0,0,0,5.082426,0,0,0,13.023282,19.136982,0,0,0,0,4.160765,0,0,0,17.182703,31.298164,21.478338,2.7887635,0,0,0,0,0,0,2.7304895,9.567799,3.188552,0,0,0,0,0,0,0.42287868,2.9751334,12.038448,0,0,0,0,0,0,4.4007716,0,4.582883,7.9160786,0,0,0,0,0,8.657708,9.356578,3.9894981,21.345753,14.4300585,0,0,0,1.9261888,5.405898,13.334743,15.978517,17.0231,23.934036,21.144337,0,0,0,0,0,11.884962,22.873827,7.0556154,19.381496,34.25696,10.857356,0,0,0,0,5.2982817,9.314761,0,0.38627064,8.050528,0,0,0,0,0,18.158073,16.691874,11.041314,21.294449,4.4131165,0,0,0,0,0,22.840836,27.282299,11.43962,9.075036,0,0,0,0,0,7.9774265,21.974792,19.817677,2.2152538,3.068245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3921223,2.9311662,1.7704471,0,1.5652689,0,0,1356.555856
